rightwing,gender,age,extraverted,critical,dependable,anxious,open,reserved,sympathetic,disorganized,calm,conventional
75,female,18,6,5,6,5,7,5,5,5,5,5
53,female,23,3,5,3,2,6,6,4,5,3,4
49,female,20,2,5,4,3,7,7,7,5,6,4
25,female,35,3,3,5,6,7,4,7,3,4,3
26,male,22,4,1,5,4,4,3,7,5,5,2
28,female,18,5,5,4,5,4,4,2,5,4,3
95,female,27,7,6,6,4,5,2,5,5,6,1
38,female,24,2,6,5,6,5,7,7,7,6,3
46,male,46,1,5,4,2,7,7,5,6,7,2
32,male,20,3,6,7,2,6,6,4,2,7,5
52,male,45,6,4,5,5,6,1,6,5,3,1
30,male,50,6,5,3,2,7,6,6,3,7,1
20,female,36,1,3,5,5,7,7,7,6,7,2
84,male,15,4,4,4,4,7,7,4,4,4,4
76,female,17,5,4,6,5,6,4,6,2,6,4
64,male,15,7,6,4,6,7,5,6,6,2,2
69,female,16,4,4,5,1,5,7,4,5,7,2
97,female,16,6,4,5,3,6,6,5,3,6,5
103,female,15,5,2,6,5,5,5,4,1,3,3
40,female,15,7,7,4,5,6,1,4,3,3,1
74,male,15,7,5,3,4,5,3,6,5,6,2
92,female,15,6,5,4,7,7,3,5,1,3,4
79,female,15,6,5,7,2,5,3,5,1,6,3
30,male,38,6,6,3,3,6,3,7,5,6,6
23,female,32,7,2,6,1,7,3,7,2,7,1
85,female,15,5,7,6,4,7,1,4,2,4,7
43,male,26,4,5,5,2,6,5,6,5,7,3
31,male,66,5,5,2,7,6,5,6,5,5,0
36,male,30,5,3,5,6,6,7,7,2,6,3
39,female,31,6,5,6,5,6,5,5,2,6,1
21,female,45,6,1,6,1,7,5,6,1,7,4
45,male,50,4,4,4,4,4,4,4,4,4,4
21,male,29,2,6,4,5,6,6,6,4,5,3
73,male,20,5,7,5,5,6,4,5,6,3,2
33,female,18,6,5,6,6,5,2,6,4,3,4
34,female,42,7,5,6,5,7,3,7,5,6,3
34,female,15,6,4,5,6,6,4,7,5,6,1
63,female,16,5,6,5,7,6,5,6,5,5,3
97,female,15,6,4,6,5,7,1,5,5,2,1
83,male,16,4,5,4,5,6,4,5,1,6,1
94,female,16,4,4,4,7,6,7,4,3,3,3
47,female,19,3,5,5,6,7,3,6,2,3,3
91,female,17,5,6,5,1,3,6,5,7,7,7
85,female,72,2,5,6,1,6,7,7,1,7,4
53,female,20,6,5,5,2,6,5,6,2,6,2
38,female,49,5,4,6,2,5,5,6,2,4,1
30,male,44,6,5,6,3,7,2,7,5,6,5
99,male,37,6,6,6,4,5,4,5,3,6,2
36,female,26,5,3,3,5,5,6,6,5,6,3
43,male,20,3,6,3,6,6,6,5,6,2,2
99,male,54,2,1,7,2,6,6,0,2,7,2
33,female,25,6,2,5,3,6,4,5,2,5,3
38,male,22,1,6,3,7,6,6,2,5,3,2
48,male,72,5,3,5,3,5,6,5,2,6,4
35,female,49,6,2,7,1,7,2,4,1,7,4
55,male,36,6,6,6,4,6,2,4,1,5,3
22,male,47,6,5,6,3,7,2,7,4,4,2
43,female,45,7,2,7,1,7,4,7,1,7,1
93,female,32,1,1,6,5,6,4,6,5,5,2
55,male,37,6,7,7,7,5,5,7,1,6,2
28,female,14,5,0,7,4,7,7,6,5,1,1
40,male,68,5,2,5,3,6,6,6,5,4,1
73,male,22,3,5,6,6,5,7,5,2,7,2
30,female,22,2,6,7,7,3,7,5,5,3,4
58,male,61,3,5,6,5,5,5,3,2,3,2
147,male,16,5,5,7,2,5,6,2,2,6,5
41,female,17,6,4,6,6,7,4,7,1,5,2
40,male,22,6,7,5,1,5,2,6,5,6,2
70,female,17,3,5,5,7,4,5,6,3,4,3
41,female,63,6,6,6,1,7,1,7,2,7,1
31,female,76,4,2,6,5,7,5,6,2,5,1
32,female,55,4,2,6,5,6,6,6,2,5,3
34,female,16,7,6,6,2,7,1,7,3,7,3
32,male,51,6,6,7,2,6,5,6,1,7,5
20,female,33,6,2,6,2,7,6,7,5,7,1
72,male,16,7,4,4,4,7,3,6,2,6,3
62,male,17,5,6,5,2,7,1,5,5,6,1
88,male,17,5,5,6,2,6,6,6,5,6,2
64,male,17,5,2,5,2,5,4,5,2,7,2
82,male,16,4,4,4,4,4,5,4,3,5,3
68,male,16,5,3,7,5,5,3,6,2,7,2
23,male,17,6,4,5,5,7,2,7,5,6,1
93,male,17,5,6,6,5,5,5,3,1,7,2
136,male,17,5,4,7,5,5,5,2,1,3,2
105,male,16,6,5,7,6,5,5,6,5,5,6
90,male,16,5,5,7,4,5,6,6,2,6,5
110,male,17,5,5,6,2,6,2,4,5,5,2
104,male,17,6,4,6,7,7,6,5,4,5,1
73,male,16,6,5,6,5,7,3,5,1,5,2
29,female,31,3,5,7,5,6,7,6,1,6,2
38,male,49,5,4,5,2,5,5,5,5,6,2
26,female,34,6,2,6,3,7,3,7,5,6,2
45,male,21,4,2,4,5,7,6,5,6,3,1
39,female,20,3,6,4,1,6,5,3,7,7,3
40,male,63,4,4,5,5,5,3,5,4,5,6
110,male,25,2,5,3,4,3,6,3,4,5,4
37,female,63,6,2,6,2,7,5,7,2,6,2
56,male,46,3,3,6,2,6,6,5,5,6,6
40,female,59,6,5,6,2,6,2,6,2,5,1
46,male,33,2,1,5,5,6,6,6,5,5,2
65,female,19,1,1,5,5,6,7,4,3,7,2
33,female,23,5,6,5,5,7,4,6,5,6,7
21,female,19,3,1,7,3,6,7,7,1,7,0
21,male,14,2,3,2,1,6,5,5,6,6,2
22,female,42,2,2,6,3,6,6,6,4,5,1
54,female,25,3,6,6,6,5,3,6,2,3,4
30,male,22,2,6,2,3,6,6,4,5,4,4
38,male,18,1,6,5,6,6,7,2,7,2,6
83,male,44,4,4,5,5,6,4,5,5,3,4
25,male,38,2,6,4,2,5,7,5,3,6,4
20,male,31,2,7,6,3,7,6,6,2,6,1
87,female,17,5,5,7,7,6,6,4,1,5,4
119,female,41,5,5,6,5,3,6,7,2,5,2
51,male,50,4,2,7,2,7,6,6,3,6,2
90,male,37,2,5,5,5,5,5,5,5,6,2
41,male,26,2,6,5,6,6,7,7,5,2,6
40,male,54,2,2,6,5,7,6,6,6,3,1
88,male,30,3,6,5,1,7,6,3,2,7,1
40,female,16,6,2,6,2,7,2,6,2,6,2
27,male,43,3,6,3,5,6,5,4,5,3,2
44,male,16,6,2,7,6,7,6,7,3,5,1
53,female,44,2,3,6,5,6,6,5,5,3,1
20,male,50,5,5,7,2,7,3,6,5,7,2
122,male,23,3,6,6,3,3,4,2,2,5,5
48,male,41,4,3,7,1,6,2,6,2,7,1
63,male,61,1,5,3,5,5,7,1,5,3,3
45,male,20,2,6,7,5,4,7,5,1,6,2
27,male,28,4,4,7,1,6,5,4,1,7,1
52,female,16,6,2,6,2,6,6,6,6,6,3
29,female,34,4,3,6,6,6,5,7,3,3,1
81,female,18,6,6,6,3,5,1,3,4,3,2
29,male,33,3,3,2,5,6,6,7,7,3,1
121,female,55,7,3,7,2,6,1,7,2,5,1
138,female,14,5,6,7,5,3,3,1,2,4,6
32,male,50,7,7,6,5,6,4,4,4,4,2
63,female,18,5,6,6,7,7,5,6,2,1,1
41,female,63,6,5,7,2,6,3,7,1,6,7
45,male,72,5,1,7,1,6,5,6,3,7,1
74,male,19,5,6,3,5,7,5,6,7,2,1
47,female,43,1,5,5,2,6,2,5,5,7,1
30,female,50,2,3,7,6,7,7,7,5,6,2
33,male,25,2,6,2,6,6,5,6,6,3,1
34,male,18,1,7,6,7,2,7,5,3,6,7
27,male,53,4,4,5,2,6,5,6,6,3,3
97,male,37,2,4,5,3,6,3,5,3,5,3
43,male,38,5,5,6,2,5,4,6,2,7,5
48,female,18,5,6,7,2,7,4,2,2,3,2
64,female,23,5,5,7,2,7,6,7,1,6,1
105,male,18,1,6,3,5,6,7,3,3,6,6
131,female,17,4,7,7,6,7,7,6,1,3,1
30,male,28,2,7,7,2,6,7,6,5,3,1
32,female,32,5,5,3,6,7,3,6,5,5,1
22,male,24,2,7,6,7,5,7,5,5,2,2
80,male,34,2,3,3,7,6,7,6,6,5,2
72,male,20,6,3,6,1,5,5,6,5,5,2
54,male,16,5,5,6,2,7,6,5,3,2,2
61,male,32,2,3,6,1,7,5,6,2,7,2
69,female,16,5,1,6,4,5,5,6,1,7,2
60,male,44,6,7,6,2,6,2,2,1,6,1
176,male,15,7,7,7,1,1,7,1,7,7,4
90,female,17,4,5,6,2,7,2,6,1,7,2
28,female,43,5,5,3,5,7,5,7,6,5,7
42,female,19,3,2,6,6,7,6,7,3,5,3
33,male,25,4,6,4,6,6,3,5,6,3,1
52,female,60,6,2,6,2,7,1,7,2,7,1
82,female,16,6,6,6,5,6,4,4,2,5,6
42,female,22,6,6,4,0,5,1,7,3,4,2
26,female,54,5,5,5,6,7,6,7,6,6,2
26,male,21,3,7,6,5,6,6,6,5,3,3
74,male,22,1,1,4,3,4,7,4,3,7,4
61,male,32,4,6,5,5,6,6,4,4,4,3
62,female,19,4,5,4,6,6,7,5,6,3,2
26,female,21,4,5,7,5,6,5,6,5,3,4
23,male,33,1,5,4,7,5,5,2,5,3,2
46,male,47,1,6,4,4,5,7,3,5,6,1
48,female,16,6,1,7,2,6,1,7,1,2,4
41,male,26,6,2,7,5,7,2,7,3,3,1
33,female,24,2,5,3,7,7,7,5,6,3,1
39,male,31,3,2,5,2,6,6,5,5,6,2
79,male,36,5,6,5,5,7,4,7,5,4,1
44,female,43,1,5,7,7,5,7,4,1,3,4
48,male,24,5,6,5,2,6,5,5,5,7,3
21,female,38,1,5,5,5,5,7,5,3,6,5
87,female,36,7,6,6,2,7,1,7,2,6,1
52,male,58,2,3,5,2,6,6,5,6,6,5
50,female,15,6,5,6,3,7,6,5,5,5,2
27,female,34,6,5,6,4,6,1,7,2,6,2
37,male,19,6,6,7,3,7,6,7,2,6,1
131,male,18,5,3,6,1,6,6,6,2,6,4
40,male,34,2,6,7,1,6,6,6,2,6,2
38,male,33,2,5,6,3,4,6,5,1,7,5
38,female,23,3,3,3,6,7,7,5,5,3,1
54,female,17,6,4,6,5,5,5,7,4,4,1
64,female,16,4,3,3,5,5,3,5,5,3,2
27,male,50,7,5,6,2,7,2,3,1,6,2
44,male,18,0,0,0,0,0,0,0,0,0,0
81,female,55,1,1,6,6,7,5,4,1,6,6
41,female,50,4,5,5,3,7,2,6,5,6,1
28,male,57,6,2,7,2,7,3,7,2,6,2
26,male,55,7,6,5,3,7,1,7,2,6,1
43,male,37,2,3,2,5,6,4,7,7,6,1
22,male,15,1,6,3,7,1,6,2,4,1,2
45,male,15,6,7,3,2,7,7,1,5,3,1
44,female,58,5,2,5,2,6,6,7,5,5,1
23,male,24,5,2,6,2,6,6,7,3,6,2
123,female,18,2,1,7,5,6,6,7,1,5,1
20,male,67,6,4,5,1,7,2,6,3,7,2
37,male,19,1,6,2,7,3,5,2,7,2,3
115,female,45,3,7,6,0,4,4,5,2,1,1
27,male,17,0,0,0,0,0,0,0,0,0,0
97,male,21,6,6,7,1,6,2,6,3,7,5
43,male,43,1,6,5,2,7,6,5,5,4,2
20,male,29,1,7,4,5,6,5,5,4,2,1
37,male,62,6,2,6,1,6,5,6,1,6,1
93,male,19,6,6,6,3,4,2,6,1,5,5
53,male,28,5,4,7,2,6,4,4,1,6,2
57,female,60,4,2,6,2,6,5,6,5,5,1
24,male,43,3,6,5,5,7,4,7,4,3,1
103,male,28,4,5,5,5,4,5,4,2,3,2
26,male,68,2,1,6,2,7,6,6,2,7,2
47,female,46,5,1,4,5,4,6,7,5,5,3
84,female,60,2,5,3,6,5,6,3,2,3,1
20,female,63,4,1,7,1,7,4,7,2,7,1
82,male,16,7,6,5,2,7,5,3,2,6,6
26,male,64,6,2,7,5,7,5,6,5,6,6
66,male,19,5,2,5,2,7,6,7,5,6,3
56,male,61,6,5,5,2,5,3,5,2,6,1
85,female,22,3,5,6,5,7,7,6,2,6,4
85,male,22,2,5,6,2,3,7,6,2,6,4
59,female,21,1,3,6,1,6,7,2,5,6,5
84,male,23,4,5,7,4,5,7,7,3,6,5
22,female,29,1,5,1,7,7,7,7,7,5,4
23,male,22,2,6,5,2,6,6,3,5,6,1
54,female,13,7,7,3,3,7,3,5,2,3,2
63,female,16,7,4,6,6,6,3,6,1,3,1
64,male,55,5,2,4,3,6,6,5,6,3,1
54,male,71,5,5,6,2,6,3,4,1,3,1
22,male,23,5,5,7,1,7,6,7,3,7,1
46,male,29,4,7,5,2,6,4,5,3,6,1
21,male,22,5,5,3,4,6,6,6,7,7,3
24,male,29,3,6,5,4,6,7,6,5,5,4
20,male,49,1,7,7,1,7,7,7,1,7,1
56,male,67,6,5,7,4,7,7,7,2,6,1
38,male,36,2,5,5,2,4,5,5,3,5,5
33,female,32,2,5,1,7,5,7,7,6,2,5
35,male,48,2,2,7,1,6,5,7,1,7,2
33,male,24,2,3,6,2,6,7,7,5,6,1
62,female,21,6,5,5,5,7,3,5,5,3,7
26,male,15,3,5,4,4,3,5,6,4,4,6
37,male,19,7,6,7,1,7,1,5,1,5,1
39,female,69,1,3,6,3,7,5,7,5,4,2
50,male,21,4,6,6,1,6,4,5,2,7,4
33,male,31,1,6,3,6,4,6,2,6,3,3
42,female,23,4,3,6,5,5,7,6,1,2,3
32,male,25,5,6,2,6,5,7,5,7,2,4
55,female,17,5,6,7,3,7,6,4,6,6,3
60,female,28,2,2,2,3,5,6,4,5,1,1
28,male,49,6,6,7,3,7,3,6,5,6,1
38,female,31,5,2,1,2,7,6,7,6,7,2
48,male,33,5,5,5,1,7,2,3,7,6,3
37,female,26,3,5,7,2,7,6,7,1,6,6
32,female,37,5,5,5,6,7,6,7,2,3,2
30,female,32,3,2,6,6,5,6,6,3,7,3
37,male,48,4,5,6,1,7,2,3,5,7,1
39,female,55,6,5,7,5,6,6,7,2,7,1
42,male,35,6,6,5,6,4,5,6,4,7,3
30,male,18,5,4,3,3,7,5,6,7,7,1
22,female,52,4,5,6,6,7,5,5,1,5,1
111,female,44,4,2,7,2,6,2,6,2,6,1
47,male,36,2,5,2,6,6,7,2,5,2,1
76,male,55,2,6,3,6,6,5,6,5,3,1
31,female,38,5,1,7,1,7,1,6,1,6,2
39,male,49,6,6,7,1,7,2,7,4,7,1
66,female,39,2,1,6,2,7,7,6,1,6,1
40,male,72,3,1,7,1,7,6,6,2,7,2
54,female,16,6,1,7,7,5,4,7,2,7,4
36,male,64,2,2,6,2,6,3,6,1,6,1
88,male,37,5,3,6,2,7,1,7,7,6,1
29,male,69,1,1,5,6,7,6,4,3,1,1
36,male,47,3,4,6,2,7,7,3,1,5,1
64,female,69,5,3,6,5,6,3,6,2,6,5
60,female,66,6,2,6,2,7,1,7,5,6,2
47,male,76,6,6,7,2,7,2,7,2,6,2
101,female,39,6,5,7,1,6,5,6,1,6,1
20,male,63,3,3,5,4,6,7,3,3,5,6
62,female,24,3,3,5,4,5,6,5,3,6,4
129,male,18,1,1,7,2,4,6,6,1,7,7
100,female,17,2,2,7,6,7,7,7,3,5,2
118,female,35,5,2,6,5,2,5,5,2,5,5
65,female,17,5,2,6,3,6,5,6,3,5,4
34,male,16,5,2,5,7,2,6,6,6,5,3
35,male,35,1,4,6,7,6,6,2,4,5,5
58,male,17,5,5,6,3,6,7,5,3,6,3
68,male,51,2,3,7,2,5,6,6,1,6,3
54,female,17,4,2,6,3,7,6,6,2,4,2
71,female,17,5,3,3,2,6,3,4,5,3,2
123,male,20,3,3,5,5,7,5,7,5,6,1
74,male,48,5,5,3,6,6,3,5,6,2,6
39,male,45,1,5,4,5,4,6,3,5,3,2
44,male,62,2,5,7,4,6,7,4,1,6,2
45,female,62,6,3,6,2,6,1,7,1,4,2
34,female,53,1,1,7,4,6,6,6,1,7,4
38,male,25,4,5,6,1,6,7,6,5,7,2
108,male,60,4,1,7,2,6,7,5,2,7,6
57,male,22,2,5,6,6,5,6,5,3,5,2
28,female,62,6,2,3,1,7,3,7,6,5,2
58,female,22,5,6,3,3,7,6,5,7,3,5
43,male,60,5,4,6,2,6,3,6,4,7,2
81,male,15,2,7,3,1,6,7,5,7,7,7
131,male,20,6,5,7,5,7,5,6,1,6,3
45,male,20,2,5,6,3,7,7,5,5,6,2
34,female,32,1,7,6,2,7,5,1,2,7,2
172,male,16,1,6,1,7,2,7,5,7,1,1
89,female,17,5,7,4,1,3,6,6,7,7,7
57,female,17,3,2,6,6,6,7,7,1,3,6
32,female,18,5,3,7,7,7,7,7,1,4,1
34,male,41,5,3,3,1,6,5,5,5,5,3
45,female,15,2,5,4,2,6,5,3,5,2,2
66,male,50,6,5,3,3,6,3,6,5,6,4
80,male,67,4,5,6,4,4,6,6,2,6,4
24,female,39,2,6,6,7,6,6,6,3,3,2
54,male,75,5,6,3,6,3,4,6,2,6,1
54,male,16,6,6,6,2,7,1,6,3,6,2
31,male,42,6,1,6,1,7,2,6,5,6,2
24,male,63,7,5,6,2,6,7,3,1,7,1
47,male,45,7,2,4,1,6,2,5,3,6,3
22,female,28,5,5,7,5,7,3,5,2,5,3
28,female,20,1,1,3,7,5,7,7,6,3,1
23,male,62,5,2,4,1,5,6,5,5,7,2
40,male,17,5,6,3,5,7,6,2,6,1,2
90,female,17,7,5,6,5,5,5,3,4,5,2
66,male,72,6,1,6,6,7,1,7,4,2,1
55,female,16,6,5,5,6,5,2,6,5,3,2
85,male,17,6,2,6,3,5,4,6,2,6,3
24,male,29,6,5,3,2,7,7,6,6,5,1
26,male,65,1,1,7,1,5,6,5,1,7,2
37,male,32,2,5,6,2,6,6,7,3,7,3
31,female,21,6,0,0,0,0,0,0,0,0,0
20,female,14,3,5,6,4,7,6,3,3,4,1
31,male,50,6,6,3,6,6,1,6,5,3,4
42,male,60,6,4,6,5,7,2,6,5,4,2
28,male,27,2,3,3,6,5,6,5,6,3,5
180,male,19,3,6,5,2,5,6,4,6,6,2
38,male,53,7,6,7,4,7,2,7,4,4,1
61,female,34,2,4,6,6,7,6,7,3,4,5
40,female,21,3,1,7,4,6,7,7,1,5,1
51,male,29,7,7,5,5,6,1,6,4,5,5
75,female,22,1,4,6,4,5,6,4,2,6,5
48,male,28,2,6,5,3,5,6,6,2,6,2
24,male,30,5,7,7,1,7,1,7,3,7,1
85,male,17,5,7,7,2,2,5,2,6,7,2
31,male,20,1,6,4,2,6,7,3,7,3,5
32,female,19,5,6,2,6,6,5,6,6,1,2
43,male,50,1,3,3,5,4,7,6,5,2,2
29,female,34,6,2,6,1,7,2,6,1,6,5
29,male,41,4,3,7,5,6,4,6,3,3,5
32,male,32,5,2,6,1,7,5,5,6,6,4
69,male,23,3,1,5,1,5,7,7,2,7,1
47,male,18,7,6,3,1,7,1,6,5,6,1
34,male,19,2,1,1,1,6,7,3,6,7,5
25,female,66,5,5,2,5,7,5,5,2,6,5
37,male,40,6,5,6,2,7,5,6,1,6,1
111,male,27,1,4,5,2,5,7,4,5,2,2
43,male,42,2,5,3,6,6,6,6,2,6,2
53,male,33,0,0,0,0,0,0,0,0,0,0
29,female,14,3,2,5,7,7,6,7,4,2,1
47,female,66,5,1,6,3,7,6,6,1,7,2
20,female,31,2,6,5,6,7,7,6,2,1,1
38,male,20,1,3,5,6,7,7,3,3,2,2
73,female,32,1,3,6,4,3,6,5,5,4,3
22,female,31,5,1,6,6,6,5,7,5,2,3
35,female,67,2,5,3,5,3,5,2,5,6,3
27,male,29,2,5,7,6,6,7,5,3,7,3
36,male,24,6,6,5,2,6,4,6,5,3,2
36,female,22,4,6,6,7,3,7,4,5,2,1
47,male,48,1,6,6,5,5,7,5,4,6,2
98,male,45,4,5,5,1,6,3,3,7,6,1
27,female,63,2,1,6,1,7,6,6,4,5,4
132,male,17,4,3,6,1,6,6,3,4,7,2
34,female,46,7,6,6,2,7,2,7,5,6,1
32,female,34,4,5,5,6,5,4,5,5,6,2
35,male,18,1,6,2,6,5,5,1,5,5,3
81,male,63,6,5,7,1,5,2,6,5,7,1
32,female,17,4,6,5,6,7,6,5,7,2,1
127,female,43,1,3,7,5,4,7,5,3,6,5
59,female,17,6,5,6,6,6,5,5,2,2,2
35,female,33,6,7,6,7,7,1,7,2,6,1
63,female,29,7,5,5,7,7,1,3,3,4,2
86,male,29,5,6,5,4,5,7,3,4,5,1
30,male,60,3,1,6,2,7,6,5,3,6,2
30,male,20,7,5,6,4,5,3,7,4,5,2
49,male,28,1,5,3,2,1,7,5,3,5,2
23,male,28,7,6,5,1,7,4,4,2,7,1
39,male,38,6,6,5,7,7,3,5,3,5,5
34,male,33,1,1,6,2,6,6,3,5,6,1
34,female,44,5,5,1,7,7,2,7,7,1,1
20,male,27,4,5,6,7,7,4,7,6,2,1
30,female,52,5,1,7,1,7,6,7,1,7,1
34,male,65,1,5,4,6,6,7,6,6,2,1
56,female,17,2,4,7,7,6,7,7,4,4,3
24,male,56,2,3,5,5,5,3,5,6,5,2
64,male,32,6,5,5,3,7,2,5,3,4,1
36,male,47,5,5,6,2,6,6,6,2,6,1
64,female,16,5,1,4,2,6,6,7,6,4,0
25,male,61,3,1,4,2,3,4,6,3,6,2
59,female,60,4,5,6,2,7,5,6,2,6,2
20,male,20,3,2,3,1,7,5,4,5,7,2
84,male,45,4,5,3,5,6,3,5,3,4,2
39,female,54,6,5,7,2,3,2,2,2,6,2
20,female,48,6,7,2,3,7,3,0,7,3,1
22,female,50,2,2,5,5,7,6,6,3,5,1
57,male,46,5,6,6,5,7,2,2,2,4,2
64,male,52,3,6,5,5,6,5,3,5,5,2
70,female,27,7,1,7,1,5,1,6,1,6,2
97,male,18,5,6,7,2,6,6,4,1,7,5
61,male,23,6,7,6,2,7,3,2,3,5,1
43,male,46,6,2,4,2,6,3,7,4,5,1
58,male,39,1,5,6,2,5,6,4,2,7,7
39,male,54,5,5,7,5,5,3,7,5,3,2
53,female,58,5,5,5,1,6,5,7,1,7,3
33,female,22,2,5,6,6,7,6,5,2,7,2
27,female,34,3,3,3,5,6,6,7,6,4,3
28,female,22,2,7,2,5,7,6,7,5,4,1
49,male,35,2,7,2,6,7,6,6,7,3,2
69,female,17,6,2,5,1,5,2,6,4,7,1
37,female,16,6,3,4,3,6,5,6,5,6,3
42,male,55,6,6,7,1,7,1,5,1,6,1
35,male,17,7,6,4,5,6,1,6,6,2,1
52,male,19,5,5,6,2,5,5,6,2,6,5
53,male,27,4,6,5,3,5,5,5,5,6,3
33,male,69,6,1,7,5,7,6,7,1,7,6
48,male,24,3,3,3,2,5,5,5,6,5,3
41,female,66,7,1,7,1,7,1,7,1,7,1
30,female,43,1,5,6,3,7,6,3,3,4,3
40,male,30,6,6,6,3,6,2,6,1,6,3
143,male,18,5,5,7,4,3,5,3,1,6,6
57,female,16,2,7,6,7,6,7,7,5,2,5
28,male,38,3,6,6,4,5,2,5,5,7,3
38,female,25,6,5,3,5,7,4,6,5,4,2
46,male,42,6,2,3,1,6,2,6,5,7,3
74,female,16,7,5,4,5,4,2,7,1,6,4
39,male,20,2,6,7,5,7,6,3,2,4,1
24,male,29,2,4,5,4,7,4,6,2,6,1
64,female,41,2,6,5,7,6,6,5,5,2,2
38,female,17,6,6,2,7,7,5,6,7,6,1
88,female,36,7,3,6,1,6,1,6,2,7,5
54,female,17,5,2,4,1,6,6,6,3,6,1
165,male,31,7,7,6,3,7,5,6,5,6,1
53,male,21,5,7,7,1,7,7,7,1,6,5
43,female,64,4,3,6,3,6,7,6,2,6,3
50,male,45,4,6,6,2,7,5,4,2,5,2
82,male,62,3,3,5,5,5,7,4,2,4,3
28,male,37,7,7,4,5,6,5,5,5,2,2
37,male,26,2,6,5,4,6,6,5,5,4,2
29,female,42,6,5,5,3,6,2,7,3,5,2
34,male,26,6,6,4,2,3,5,7,7,7,6
60,male,16,6,5,6,3,7,5,4,5,5,2
65,male,65,4,5,6,2,6,6,6,2,5,2
105,male,25,3,1,5,2,5,5,5,3,6,3
30,male,33,7,6,4,2,7,3,6,7,6,1
32,male,49,3,2,6,2,7,5,6,3,5,2
70,female,70,5,5,5,4,6,5,6,3,6,3
29,female,46,3,1,3,5,5,5,6,5,5,3
41,male,51,6,1,5,3,7,5,6,5,6,1
38,male,52,7,5,6,1,7,2,6,1,6,2
33,female,49,7,2,7,2,7,5,7,1,7,5
37,female,29,5,1,7,5,5,5,7,2,5,1
99,male,25,2,6,5,3,5,6,5,2,6,5
28,male,53,2,1,5,1,5,7,7,3,7,3
24,male,40,5,7,5,2,7,6,7,6,6,2
28,female,51,7,2,7,1,6,1,7,1,7,1
43,male,64,6,2,6,1,7,4,5,2,6,3
40,female,64,1,2,6,3,7,7,6,2,6,5
71,male,66,2,2,5,2,6,6,5,5,6,2
28,female,48,2,2,2,6,6,2,7,4,2,2
44,female,70,6,2,6,2,7,6,6,2,6,1
33,female,49,1,7,6,1,6,5,3,1,7,1
28,male,32,4,3,4,2,6,5,5,4,7,3
27,female,27,2,3,6,6,7,7,7,1,5,1
163,male,18,5,7,7,2,1,4,2,1,7,5
43,male,29,2,5,6,2,5,7,5,1,7,4
39,male,45,7,2,6,1,7,1,6,3,7,1
80,male,26,2,7,6,3,6,6,3,2,3,5
48,female,23,3,3,6,5,5,6,4,5,5,5
52,male,56,3,6,6,2,4,6,3,1,6,5
32,female,73,2,3,5,5,5,6,7,5,4,3
65,female,53,5,4,7,5,5,3,6,2,2,3
27,female,66,2,1,6,1,7,6,6,5,7,2
53,male,13,2,5,3,3,5,2,5,3,3,3
35,female,60,1,2,5,5,6,7,6,3,5,4
23,male,28,3,5,6,3,5,5,4,1,5,5
41,female,54,7,1,6,2,7,3,7,1,7,1
56,female,17,4,2,5,3,5,4,6,3,6,2
31,female,50,3,4,6,2,6,3,3,2,6,2
25,male,38,2,5,2,1,6,4,5,2,7,2
37,male,23,2,5,2,6,7,7,3,5,5,1
24,male,19,7,1,3,1,7,1,7,7,7,1
23,male,20,6,7,2,3,7,1,6,7,3,5
20,male,28,3,6,5,5,7,5,6,6,6,2
45,female,70,7,1,7,2,7,3,7,3,6,4
30,female,32,3,4,6,3,6,7,6,5,6,2
103,male,33,5,5,7,4,6,6,6,1,7,2
30,female,19,3,6,3,7,7,3,5,5,1,3
32,male,60,5,2,6,2,6,2,7,5,5,1
100,female,65,3,3,7,2,7,7,7,2,7,5
24,female,51,3,5,6,1,7,5,2,3,7,2
28,male,42,5,5,5,1,5,1,7,5,7,1
61,male,26,4,5,5,3,2,6,4,2,6,6
30,male,27,5,5,5,5,6,5,7,3,6,5
26,female,20,6,3,5,1,7,5,7,1,7,5
23,male,26,4,7,4,4,6,5,5,5,6,4
39,male,55,3,5,6,5,7,2,6,5,5,3
62,female,16,5,5,5,5,7,5,6,3,5,3
75,male,18,3,6,5,2,2,5,3,3,7,3
46,male,32,2,6,6,3,6,3,5,2,6,1
47,female,28,2,1,5,6,5,7,5,2,4,5
22,female,34,6,5,5,4,5,3,6,3,5,3
45,male,25,3,6,6,6,6,7,3,5,3,5
46,male,53,6,5,6,4,4,3,5,6,6,2
29,female,46,6,1,6,3,4,2,7,2,6,2
53,female,69,5,4,5,1,7,3,7,3,6,1
27,male,33,1,5,7,3,7,7,5,1,7,1
25,female,31,2,1,3,7,7,5,7,1,4,1
74,female,49,5,3,6,2,7,3,7,1,6,2
46,female,25,5,5,3,6,7,6,7,3,7,3
27,female,60,6,3,6,6,7,2,6,6,3,1
68,male,74,6,2,7,2,7,6,6,1,7,1
21,female,33,3,5,5,5,6,2,7,4,3,3
24,female,37,7,4,6,1,7,4,6,3,6,1
60,male,17,6,6,5,3,7,4,6,3,7,2
54,male,26,4,7,7,3,6,4,3,3,6,2
39,male,17,3,3,5,6,6,6,7,5,2,1
20,male,41,6,6,5,2,7,3,5,2,6,1
54,female,45,5,2,6,2,6,2,6,2,6,4
53,female,42,5,2,5,3,7,2,7,4,6,1
38,male,33,2,5,6,1,7,6,4,4,5,3
